period	category	brand	deal_type	sales	cogs	qty
2026-08	საყოფაცხოვრებო ტექნიკა,გამწოვი,ჩასაშენებელი ტექნიკა,ჩასაშენებელი გამწოვი	HANSA	installment	1460.00	764.04	1
2026-08	საყოფაცხოვრებო ტექნიკა,სარეცხი მანქანა საშრობით,სარეცხი მანქანები,სარეცხი მანქანა	MARAZZI	installment	1830.00	1050.00	1
2026-08	საყოფაცხოვრებო ტექნიკა,სარეცხი მანქანა საშრობით,სარეცხი მანქანები,სარეცხი მანქანა	MIDEA	installment	2130.00	1150.00	1
2026-08	საყოფაცხოვრებო ტექნიკა,სარეცხი მანქანები,სარეცხი მანქანა	ARDESTO	installment	830.00	470.00	1
2026-08	საყოფაცხოვრებო ტექნიკა,სარეცხი მანქანები,სარეცხი მანქანა	BEKO	installment	5160.00	3016.00	4
2026-08	საყოფაცხოვრებო ტექნიკა,სარეცხი მანქანები,სარეცხი მანქანა	Hisense	installment	3900.00	2285.00	3
2026-08	საყოფაცხოვრებო ტექნიკა,სარეცხი მანქანები,სარეცხი მანქანა	MARAZZI	installment	2800.00	1630.00	2
2026-08	საყოფაცხოვრებო ტექნიკა,სარეცხი მანქანები,სარეცხი მანქანა	MIDEA	installment	28060.00	16270.00	24
2026-08	საყოფაცხოვრებო ტექნიკა,სარეცხი მანქანები,სარეცხი მანქანა	SHARP	installment	1420.00	745.00	1
2026-08	საყოფაცხოვრებო ტექნიკა,საყინულე	FRANKO	installment	630.00	365.00	1
2026-08	საყოფაცხოვრებო ტექნიკა,საყინულე	Hisense	installment	900.00	525.00	1
2026-08	საყოფაცხოვრებო ტექნიკა,საყინულე	MARAZZI	installment	1540.00	900.00	1
2026-08	საყოფაცხოვრებო ტექნიკა,ჩასაშენებელი ტექნიკა,გაზქურის ზედაპირი,ჩასაშენებელი ზედაპირი	BEKO	installment	1010.00	491.00	1
2026-08	საყოფაცხოვრებო ტექნიკა,ჩასაშენებელი ტექნიკა,ჩასაშენებელი გამწოვი	Simfer	installment	290.00	165.00	1
2026-08	საყოფაცხოვრებო ტექნიკა,ჩასაშენებელი ტექნიკა,ჩასაშენებელი ელექტრო ღუმელი	MIDEA	installment	1200.00	700.00	1
2026-08	საყოფაცხოვრებო ტექნიკა,ჩასაშენებელი ტექნიკა,ჩასაშენებელი ზედაპირი	MIDEA	installment	1720.00	885.00	2
2026-08	საყოფაცხოვრებო ტექნიკა,ჩასაშენებელი ტექნიკა,ჩასაშენებელი ჭურჭლის სარეცხი მანქანა	MIDEA	installment	1060.00	620.00	1
